1,Apple Braeburn,0_100.jpg,0.8698832055034256,0.9399580827728768,1.015511001561713,0.918864905141613,1.50369212074581,0.7520906842745617,0.0,0.0040747028862478775,0.0,0.0,0.0,0.0354272778720996,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.015393322014714205,0.0,0.0,0.003621958121109225,0.06610073571024334,0.0,0.10956423316355404,0.023429541595925297,0.0422184493491794,0.367062818336163,0.2906621392190153,0.0,0.028296547821165818,0.0,0.0,0.0,0.003395585738539898,0.0,0.0,0.021011024184180313,0.003791668269526026,0.9747287500433199,0.0004685575029735948,0.0027117919075375133,1.4280332650632583e-07,5.716750644286204e-11,7.197188003076033e-10,1.1659197607800798e-19,-5.526398270723007e-14,8.785771296377538e-20
1,Apple Braeburn,100_100.jpg,0.836027205214393,1.0250816474180489,0.8768448031087446,1.0092370377588107,1.4782117427489765,0.7745975637510268,0.0,0.004321329639889197,0.0,0.0,0.0,0.04077562326869806,0.0,0.0,0.0,0.014736842105263158,0.0,0.0,0.0,0.010969529085872577,0.0,0.0,0.007202216066481994,0.04088642659279779,0.00110803324099723,0.0,0.032354570637119114,0.06371191135734072,0.4279224376731302,0.3214404432132964,0.0,0.03168975069252077,0.0,0.0,0.0,0.0028808864265927976,0.0,0.0,0.01882168505408671,0.0032885820375600215,0.9775447923010684,0.0003449406072847499,0.004171826492697666,1.5751660640727305e-07,3.8222793179691284e-10,3.4568125720164335e-10,-1.231403381940931e-19,-8.713080728641355e-14,-2.5005719858439402e-20
1,Apple Braeburn,101_100.jpg,0.8379184001939636,1.02378787365218,0.8774602198085838,1.0087508548550936,1.4777113978174319,0.7743712536727472,0.0,0.0039005906608715036,0.0,0.0,0.0,0.03967457929343586,0.0,0.0,0.0,0.013262008246963112,0.0,0.0,0.0,0.011924662877521454,0.0,0.0,0.0050150451354062184,0.039897470188342804,0.0012258999219881869,0.0,0.0344366432631227,0.06363535049593225,0.4277276273264237,0.3256435974590438,0.0,0.03075894349715814,0.0,0.0,0.0,0.0028975816337902596,0.0,0.0,0.018787374484068114,0.0032636669916994597,0.9776063284264666,0.0003426300977658884,0.004171578248502273,1.562556397942481e-07,3.6311622650566173e-10,3.0311772685797435e-10,-9.445541923687352e-20,-6.416371019881033e-14,-3.4513269285796704e-20
1,Apple Braeburn,102_100.jpg,0.8361974013379373,1.025805172885837,0.8776345971897016,1.009898436452445,1.4753134042174474,0.7751509879166315,0.0,0.004115684093437153,0.0,0.0,0.0,0.04082313681868743,0.0,0.0,0.0,0.01268075639599555,0.0,0.0,0.0,0.013904338153503892,0.0,0.0,0.0020022246941045607,0.03592880978865406,0.0002224694104560623,0.0,0.03692992213570634,0.06418242491657397,0.4295884315906563,0.32347052280311456,0.0004449388209121246,0.019021134593993325,0.0,0.0,0.0,0.01668520578420467,0.0,0.0,0.01826573841492134,0.0031450623604841583,0.978249601838763,0.0003395973858315792,0.004180348039410674,1.5297998392508389e-07,3.4244261830238844e-10,2.5308312886620685e-10,-6.130878979511154e-20,-3.5106721025336185e-14,-4.2335695512816214e-20
1,Apple Braeburn,103_100.jpg,0.8365389446340271,1.0255518514441062,0.8775295585477686,1.00964400508143,1.4760510695788789,0.7746845707137902,0.0,0.0047985715879924114,0.0,0.0,0.0,0.03783059926347506,0.0,0.0,0.0,0.013726146635420154,0.0,0.0,0.0,0.011605847561656064,0.0,0.0,0.0027898672023211695,0.040732061153889075,0.0008927575047427743,0.0,0.0364914630063609,0.06528289253431536,0.43064390135029573,0.3237361901573485,0.0,0.029014618904140164,0.0,0.0,0.0,0.0024550831380426292,0.0,0.0,0.017910523760898286,0.0030720808217793226,0.978682935052343,0.0003344603649793582,0.004191135573237986,1.455124442514851e-07,3.35542125621282e-10,2.45968472439301e-10,-5.110455447756529e-20,-2.0634882649743907e-14,-4.880162233712718e-20
1,Apple Braeburn,104_100.jpg,0.8362549242736237,1.026363941611151,0.8782325134804932,1.0100158053512758,1.4728552099465333,0.7762776053369234,0.0,0.003909304143862392,0.0,0.0,0.0,0.0384228750139618,0.0,0.0,0.0,0.011616218027476824,0.0,0.0,0.0,0.009494024349380096,0.0,0.0,0.004356081760303809,0.04590640008935552,0.00022338880822070814,0.0,0.03607729252764436,0.0644476711716743,0.43035853903719423,0.32179157824193005,0.0,0.030827655534457724,0.0,0.0,0.0,0.0025689712945381436,0.0,0.0,0.017749863165208886,0.0030051863740710957,0.9789128430069126,0.00033210745380743103,0.004167738503861698,1.3965687654179866e-07,3.273252882574062e-10,2.214778507317465e-10,-3.8417624060802467e-20,-1.3348324594494947e-14,-4.560874326172222e-20
1,Apple Braeburn,105_100.jpg,0.8374838987840977,1.0259265627441352,0.8784060584881611,1.010179607084998,1.472871446947143,0.775132425951466,0.0,0.005104871823327045,0.0,0.0,0.0,0.045056042614582174,0.0,0.0,0.0,0.01098657196759516,0.0,0.0,0.0,0.009099988902452559,0.0,0.0,0.0009987792697813782,0.044168238819220954,0.0011097547442015315,0.0,0.037287759405171456,0.0668072356009322,0.4273665519920098,0.31972034180446124,0.0,0.018532904228165576,0.0,0.0,0.0,0.01376095882809899,0.0,0.0,0.017396076194240256,0.0029177989078947287,0.9793592559727325,0.0003268689251323823,0.004182434859215758,1.3803991874796393e-07,3.2961847016109937e-10,1.9612186769915018e-10,-1.1413669641267059e-20,1.50170756965186e-14,-4.854106154591139e-20
1,Apple Braeburn,106_100.jpg,0.8172123538191988,1.0317566289207887,0.8625852728433114,1.015970503454623,1.4842376081124504,0.7882376328496276,0.0,0.0025288620120945573,0.0,0.0,0.0,0.03474436503573392,0.0,0.0,0.0,0.012204507971412865,0.0,0.0,0.0,0.011214953271028037,0.0,0.0,0.005277625068719077,0.04936778449697636,0.0017592083562396922,0.0,0.03364485981308411,0.06366135239142386,0.43529411764705883,0.32083562396921383,0.0,0.02583837273227048,0.0,0.0,0.0,0.003628367234744365,0.0,0.0,0.01965658152522991,0.0035420240053544,0.9764613898738325,0.00034000459558313693,0.0044879559040466414,1.9443854930799485e-07,3.8534561751348825e-10,3.3549489924803095e-10,-3.816948235324861e-20,-1.479300924313532e-13,1.1443166029089352e-19
1,Apple Braeburn,107_100.jpg,0.8193365654624988,1.0309487144911176,0.8637682524308855,1.0152188618538538,1.4844798087989866,0.7862477969626577,0.0,0.004930426207954421,0.0,0.0,0.0,0.03626602388517585,0.0,0.0,0.0,0.012709543113838062,0.0,0.0,0.0,0.010627807603812862,0.0,0.0,0.002848690697929221,0.04897556699901391,0.0015339103758080421,0.0,0.03495124356305467,0.0627807603812863,0.43354881121945876,0.31894379314122934,0.0,0.0291442971403528,0.0,0.0,0.0,0.0027391256710857896,0.0,0.0,0.019417672841280764,0.0034632215861798293,0.9767857080731829,0.0003333974993566657,0.004468061971412165,1.9463270613480623e-07,3.6912078191203525e-10,2.8063875517460047e-10,-4.081948481420776e-20,-1.232281961282088e-13,8.057475168213429e-20
1,Apple Braeburn,108_100.jpg,0.8168602544231859,1.032396700054508,0.8633917101808192,1.0163882052871271,1.4814618100079908,0.7895013200463689,0.0,0.004374453193350831,0.0,0.0,0.0,0.03237095363079615,0.0,0.0,0.0,0.01531058617672791,0.0,0.0,0.0,0.012904636920384951,0.0,0.0,0.003937007874015748,0.05041557305336833,0.0013123359580052493,0.0,0.033027121609798774,0.06157042869641295,0.4373359580052493,0.3151793525809274,0.00010936132983377078,0.02952755905511811,0.0,0.0,0.0,0.0026246719160104987,0.0,0.0,0.019533233792867165,0.003459979594827113,0.9766808537898846,0.00032593282242113745,0.004459348430866624,1.9698861397807227e-07,3.661377292393135e-10,2.6143685042424983e-10,-2.844944479618272e-20,-1.1595389389608904e-13,7.571754473825987e-20
