0,01a66316-0e98-4d3b-a56f-d78752cd043f___FREC_Scab 3003.JPG,1.6033579045562982,0.7450779398085643,1.5165097348640657,0.3601231497792066,1.3082758413782924,0.46665542961357176,0.007683342023740146,0.03623899641137319,0.00015336012023433427,4.600803607030028e-05,0.0608379596969604,0.08013066282243965,0.0007821366131951047,0.0,0.21505689660460695,0.12141520718952244,0.027420789497898966,0.00013802410821090084,0.052571849216329784,0.018464558476213845,0.022497929638376837,0.0012422169738981075,0.004018035150139558,0.0009968407815231727,0.00047541637272643624,0.00012268809618746742,0.0013188970340152746,1.5336012023433427e-05,0.0,0.0,0.0017483053706714106,0.00010735208416403399,0.0,0.0,0.010781216452473699,0.33549059902462963,0.0002300401803515014,1.5336012023433427e-05
0,01a66316-0e98-4d3b-a56f-d78752cd043f___FREC_Scab 3003_270deg.JPG,1.5947455891962656,0.7489740985072911,1.510473199953795,0.3711585138335765,1.3015360661250377,0.4731125323840337,0.011768135510003682,0.03215907696084448,0.00015343071069105193,0.0,0.08027494783355836,0.061571744200319134,0.0006597520559715233,0.0,0.24295753037928072,0.0987173192586228,0.02396587700994231,0.0,0.05827298392046152,0.014130968454645882,0.021649073278507427,0.0002148029949674727,0.0037897385540689825,0.0008898981220081012,0.0005216644163495766,6.137228427642077e-05,0.0011507303301828895,0.0,0.0,0.0,0.00200994231005278,9.205842641463115e-05,0.00013808763962194672,0.0,0.014130968454645882,0.32940039278261934,0.0013195041119430466,0.0
0,01a66316-0e98-4d3b-a56f-d78752cd043f___FREC_Scab 3003_90deg.JPG,1.5945543658798127,0.7470849502800708,1.5103695644896065,0.3727112264389577,1.3016316348560166,0.4736482580555368,0.006521271032637116,0.0388200190716417,0.00023070534313574702,4.6141068627149405e-05,0.053738964594420006,0.08908302316281645,0.0005844535359438924,0.0,0.20563536251499584,0.13728505952197853,0.022163093297240765,0.0002460856993447968,0.0508320772709096,0.020609677320126734,0.019763757728628994,0.001937924882340275,0.003998892614352948,0.0012611892091420837,0.00046141068627149405,9.228213725429881e-05,0.0013380909901873326,3.07607124180996e-05,0.0,0.0,0.0019225445261312252,0.00013842320588144821,0.0,0.0,0.01005875296071857,0.332000369128549,0.0011381463594696854,6.15214248361992e-05
0,01a66316-0e98-4d3b-a56f-d78752cd043f___FREC_Scab 3003_new30degFlipLR.JPG,1.3567842028678887,0.8851005618713141,1.3393540288268544,0.6528594106450473,1.124182617282101,0.6417191785067946,0.010919368713024244,0.03475940522795499,0.0007197654617909871,0.0,0.07081789933816689,0.08252725453364465,0.0011235363306005652,0.0,0.24261362638905956,0.127433597247336,0.04013131330863894,0.00012288678615943681,0.05331530993802995,0.018397907413584255,0.021294524515913838,0.0008953180134473255,0.004599476853396064,0.0009128732686129593,0.0009830942892754945,8.777627582816916e-05,0.0009128732686129593,0.0,0.004318592770745922,0.0,0.0005266576549690149,8.777627582816916e-05,0.00029843933781577514,0.0,0.0029843933781577513,0.2724575601706371,0.006741217983603391,1.755525516563383e-05
0,01f3deaa-6143-4b6c-9c22-620a46d8be04___FREC_Scab 3112.JPG,1.5946882485933949,0.5141526899449581,1.728023004167029,0.4234138339037828,1.2718439452737682,0.467878278117068,0.045900365275510994,0.17171057744618015,0.0029532913655086657,0.002860029532913655,0.04119064272946297,0.16250874329680579,0.07063029455195462,0.010041190642729464,0.06362011346856299,0.12809512706924692,0.2329680578223362,0.02092173777881402,0.003062096836869511,0.032734903240848684,0.0005129400792725577,7.771819382917541e-05,0.0004973964405067227,0.0005440273568042279,3.108727753167017e-05,0.0,6.217455506334033e-05,1.5543638765835083e-05,0.0,0.0,7.771819382917541e-05,0.00010880547136084558,0.0,0.0,0.0023781767311727674,0.006497241004119064,0.0,0.0
0,01f3deaa-6143-4b6c-9c22-620a46d8be04___FREC_Scab 3112_90deg.JPG,1.5853241551618062,0.5200517398764896,1.7180148493767422,0.4368725226662552,1.2651295063014714,0.47460722661723564,0.04968731526710432,0.17118322391960425,0.0012289598954606266,0.0,0.11186646339566286,0.17177436918577518,0.00021779036122087053,0.0,0.2702622818207274,0.15080426869107993,0.023801375190566566,0.0,0.0035313151426526867,0.03176627982950126,0.00015556454372919325,0.0,0.0005133629943063377,0.0009022743536293208,1.5556454372919323e-05,0.0,0.0,4.666936311875797e-05,0.0,0.0,9.333872623751595e-05,4.666936311875797e-05,0.0,0.0,0.003842444230111073,0.008213807908901404,4.666936311875797e-05,0.0
0,01f3deaa-6143-4b6c-9c22-620a46d8be04___FREC_Scab 3112_new30degFlipLR.JPG,1.3284079133642444,0.7126608201107018,1.498035888876025,0.752650180023863,1.0755182761165105,0.6327269215086555,0.04721417292776457,0.0998073953254325,0.004737033888011661,0.0,0.1319949332824348,0.19043570300706217,0.0009890510315628742,0.0,0.2732730648435738,0.15994863875344867,0.029879752216688933,0.0,0.002047509153059985,0.03595287258593465,0.0008328850792108413,0.0,0.0010064028040464334,0.00012146240738491437,0.0008155333067272821,0.0,3.470354496711839e-05,0.0,0.011799205288820253,0.0,0.0004684978570560983,0.0,0.0013534382537176172,0.0,0.002481303465148965,0.0005726084919574535,0.004233832485988444,0.0
0,0a41c25a-f9a6-4c34-8e5c-7f89a6ac4c40___FREC_C.Rust 9807_newGRR.JPG,1.661360494122336,0.36731603631392123,1.6583658242489296,0.36337629826510653,1.7488779610662704,0.20070338598343673,0.001028632839487219,0.015014968910723882,0.0,0.0,0.010439855684347892,0.6211714132186996,0.0,0.0,0.0019037383894987335,0.007169724418515391,0.0,0.0,0.0005373455131649651,0.0020726184079220083,0.0,0.0,0.0019344438473938744,0.007430720810624089,0.0,0.0,0.014354801565978353,0.08794043141168342,0.0551930605665157,0.16789744377063023,0.0003531127657941199,0.002717433023719966,0.0,0.0,0.00033776003684654946,0.00250249481845398,0.0,0.0
0,0a41c25a-f9a6-4c34-8e5c-7f89a6ac4c40___FREC_C.Rust 9807_newPixel25.JPG,1.835763838978172,0.2040956347224652,1.9366093506187199,0.023090636896575978,1.9016091584492127,0.09883138033485454,0.0,0.0014586372160866848,0.0,0.0,0.0,0.019795790789747865,0.0,0.0,0.0,0.011127318191289853,0.0,8.335069806209627e-05,0.0,0.5317774536361742,0.0,0.06434673890393831,0.0,0.3070222963117316,0.0,0.000916857678683059,0.0,0.003959158157949573,0.0,0.0,0.0,0.05505313607001459,0.0,0.0,0.0,0.00445926234632215,0.0,0.0
0,0c620ec5-11cf-4120-94ab-1311e99df147___FREC_Scab 3131_new30degFlipLR.JPG,1.2569665499385119,0.8644608592245061,1.274697758290443,0.6460563895781366,1.2504707167741909,0.7073477261942105,0.0010928393005828476,0.011466139328337496,0.0011101859561476548,0.0,0.027182209270052732,0.10697682486816541,0.0003816264224257563,0.0,0.05271648626144879,0.03432903136275326,0.020000693866222594,0.0,0.07106924784901471,0.04338398556758257,0.1301693033583125,0.003625451013044685,0.021180266444629475,0.02744240910352484,0.013651817929503192,1.7346655564807107e-05,0.00869067443796836,0.06100818762142659,0.00910699417152373,1.7346655564807107e-05,0.006782542325839578,0.066906050513461,0.004787676935886761,0.0,0.0076672217596447404,0.2619171523730225,0.007320288648348598,0.0
